timestamp,year,location_name,species_name,location_id,species_id,status,filename,entries_count
2025-08-12T11:41:03.065367,2006,Gulkana River,Sockeye Salmon (Red),6,420,SKIP,2006-gulkana-river-sockeye.json,73
2025-08-12T11:41:03.071388,2006,Gulkana River,Sockeye – Late Run,6,422,NOFILE,2006-gulkana-river-sockeye-late-run.json,0
2025-08-12T11:41:03.543114,2006,Gulkana River,Dolly Varden,6,530,NOFILE,2006-gulkana-river-dollyvarden.json,0
2025-08-12T11:41:03.543898,2006,Gulkana River,Steelhead Trout,6,540,NOFILE,2006-gulkana-river-steelhead.json,0
2025-08-12T11:41:03.555382,2006,Gulkana River,Pink Salmon (Humpy),6,440,NOFILE,2006-gulkana-river-pink.json,0
2025-08-12T11:41:03.560916,2006,Gulkana River,Coho Salmon (Silver),6,430,NOFILE,2006-gulkana-river-coho.json,0
2025-08-12T11:41:03.573363,2006,Coghill River,Chinook – Early Run,7,411,NOFILE,2006-coghill-river-chinook-early-run.json,0
2025-08-12T11:41:03.573644,2006,Gulkana River,Pacific Lamprey,6,600,NOFILE,2006-gulkana-river-pacific-lamprey.json,0
2025-08-12T11:41:03.573778,2006,Gulkana River,Rainbow Trout,6,541,NOFILE,2006-gulkana-river-rainbowtrout.json,0
2025-08-12T11:41:03.589637,2006,Coghill River,Chinook – Late Run,7,412,NOFILE,2006-coghill-river-chinook-late-run.json,0
2025-08-12T11:41:03.589848,2006,Gulkana River,Chum Salmon (Dog),6,450,NOFILE,2006-gulkana-river-chum.json,0
2025-08-12T11:41:03.591008,2006,Coghill River,Sockeye – Early Run,7,421,NOFILE,2006-coghill-river-sockeye-early-run.json,0
2025-08-12T11:41:03.624565,2006,Coghill River,Sockeye – Late Run,7,422,NOFILE,2006-coghill-river-sockeye-late-run.json,0
2025-08-12T11:41:03.651207,2006,Coghill River,Chinook Salmon (King),7,410,NOFILE,2006-coghill-river-chinook.json,0
2025-08-12T11:41:03.842129,2006,Coghill River,Coho Salmon (Silver),7,430,NOFILE,2006-coghill-river-coho.json,0
2025-08-12T11:41:03.881757,2006,Coghill River,Pink Salmon (Humpy),7,440,NOFILE,2006-coghill-river-pink.json,0
2025-08-12T11:41:03.920820,2006,Coghill River,Chum Salmon (Dog),7,450,NOFILE,2006-coghill-river-chum.json,0
2025-08-12T11:41:04.076435,2006,Coghill River,Sockeye Salmon (Red),7,420,SKIP,2006-coghill-river-sockeye.json,89
2025-08-12T11:41:04.327483,2006,Coghill River,Steelhead Trout,7,540,NOFILE,2006-coghill-river-steelhead.json,0
2025-08-12T11:41:04.327762,2006,Coghill River,Dolly Varden,7,530,NOFILE,2006-coghill-river-dollyvarden.json,0
